"subj","alpha_mean","alpha_sd","beta_mean","beta_sd","gamma_mean","gamma_sd","log_delta_mean","log_delta_sd","delta_mean","delta_sd","waic"
63,2.37616136499196,2.05751308588854,-0.296599470801083,1.27624123599496,0.737279075179661,0.271306275385726,-0.328684839702707,1.02859660440712,1.1631689247984,1.0571939488531,NA
64,1.2173588313139,1.24080979469684,-0.175374964630855,1.2027177123131,1.62587374052215,1.48650947448187,-0.0413339758360471,1.76853156845784,2.89239298439127,2.73487483707498,NA
65,0.941982141222925,0.929122514004727,-0.877605743452744,1.41846946869087,3.65127991223323,2.41514602241148,-0.200159006861454,1.36127603616806,1.96717214024488,2.50245292467765,NA
66,0.515337342268439,0.296170999193607,-0.0510323263368654,0.629928775603812,2.41778556984956,2.09656668740135,0.412273828988822,0.890280221580546,2.36427182770974,2.42652487803434,NA
67,0.212556413156302,0.0491460294482874,0.345849676495325,1.10782946456702,1.32228543510683,1.14014787142673,-0.381024601315153,1.32184662228053,1.52111083492311,1.74172418625487,NA
68,0.404344849999435,0.208087835689537,0.531706263283594,0.738487834028791,1.85946536811834,1.63325519970574,-0.597077020115368,1.27299879724605,1.31505023193053,1.72588102853691,NA
69,1.26517948590841,1.10701396922993,0.468730457992004,1.17176446523495,0.870300063361548,0.605014795684974,0.857798022253074,0.341564481599508,2.49580553960578,0.818391015585051,NA
70,4.30642628519656,2.28812426875338,-0.247733994328135,0.339035552538586,2.60779400586913,2.07610119625997,0.140292869679165,1.07642878427163,2.1154678216727,2.37243768106983,NA
71,2.24953816881856,1.78994922332121,0.318369395777093,1.14953042869035,2.3078539511722,2.09865972094855,-0.443095043742816,0.913032738010674,0.940838976159523,0.761082589502207,NA
72,1.00714182933767,0.77569905096189,-0.227839595303341,0.897044381654527,2.28023568539989,1.48650007399744,-0.100757134353232,0.962868646135355,1.3387700659123,0.978138724964546,NA
