"subj","waic","n_trials","logit_alpha_mean","logit_alpha_sd","log_beta_mean","log_beta_sd","log_gamma_mean","log_gamma_sd","tau_mean","tau_sd","alpha_mean","alpha_sd","beta_mean","beta_sd","gamma_mean","gamma_sd"
216,26.460333331233,19,-3.11284140845865,10.2488320751532,-5.83525352268766,8.08575701274589,-0.656073516455574,9.8859344611485,-1.04234072280588,10.2993343490874,0.364773184152988,0.446383006581783,112341834.906052,11999801446.0394,306389386329.405,21157842784222.5
217,27.8114745921709,20,-2.05668451555945,10.0784602049986,-4.8816773574042,8.04655012062957,-0.622820737648402,9.97459509441139,-0.929530730133358,10.3603927542748,0.40664408437918,0.454005527316672,11623853.6098337,527765858.701302,957475460024.88,100002389619747
218,25.3704920121254,20,-1.80629126206444,8.86694473425118,0.976832660169755,7.87184916223331,0.288440528529978,10.0505152011798,0.388340894649834,9.91822675901583,0.367728219382328,0.435277961980342,508002149.803826,42145070030.6368,62859824442.7737,2127485156706.06
219,23.5888199922199,17,-2.45540578679231,10.2858168482853,-4.32161596252752,8.1483059703578,-0.384285099793634,9.86425804556835,-0.687524996708887,10.310373773115,0.378947657514414,0.4465517200073,6261804.02641154,320504294.703097,1415067555770.7,87094953785155.5
220,27.8294133132343,20,-3.15260410549289,10.2492359297793,-5.77236364126026,8.03270368682592,-0.655636510238103,9.80441199235447,-0.703691351434818,10.2296457559162,0.359111334347874,0.442691321991739,744479.00813729,39597492.5258396,2094525663275.63,121399080455861
221,26.5901201899738,19,-2.09987880212072,9.8660306657968,-3.19378357991598,8.43961509085099,-0.411088237715182,10.1653275525284,-0.546769370609731,10.0245636442783,0.38581708116749,0.444698283548952,224904020.950216,13704978244.3927,5634222937757.55,515341312497338
222,27.8117106471873,20,-2.34065332098853,10.1530056500349,-5.00799350230309,8.24704954387979,-0.648187738349641,9.99166080552849,-0.639994028525358,10.2381742206551,0.396837578646541,0.45125010028318,48919071.3370598,3179275459.68409,7902813724930.19,742054431698451
223,27.8403346578783,20,-3.0576123153926,10.3676346123224,-5.60711614981129,7.9798907278952,-0.826322362946921,10.0439423578382,-1.02096335814096,10.2614347137397,0.366519281594985,0.447681913178654,9539353.18187155,426988224.253981,5841926168726.31,472627328560219
224,27.7892119279867,20,-1.59732406333906,10.3802145981024,-4.78201427942047,7.84160341958396,-0.335184961480986,9.99413419523358,-0.374939756854755,10.1544375120373,0.429111986853948,0.458684478320057,11365466.4381659,592713548.13453,5187554646620217,568006284245868096
225,22.6843976742785,19,-2.04963892582826,8.55390121921238,2.07454776458032,7.56972748774356,0.18600994358736,9.98781205847877,0.43914214245805,9.60409587543584,0.341774482738936,0.424478347212502,3986412860.29661,338941484965.292,51183237890997.9,3937728788332471
226,22.9179174933451,17,-2.3733639248064,9.39319177640666,-1.76587691056764,8.56091491468575,0.146390246680958,9.87602036076712,-0.105499439474341,10.0838125762236,0.358716342595266,0.437461846333531,18231170224.8381,1404175003556.66,8108876279658.87,783232636807169
227,25.0712767892702,18,-2.89424833645078,10.1643300948734,-5.78240671339794,8.15303551515815,-0.613692758985021,10.0236364462997,-1.14385890983998,10.1863752193251,0.368991439557747,0.4455386137564,56077311.0808182,3287414058.58582,1152098136104.38,64214777441296.9
228,27.8420438858615,20,-3.18476328211485,10.1446780073127,-5.51307765611565,8.02407277022611,-0.541640760876868,10.2116699652518,-1.02952148842696,10.2761391065164,0.354813149941612,0.441873327278451,19737382.1814624,1426283777.57045,113728364309.089,7006324493709.92
229,21.2508040291343,16,-0.813630132236185,9.4324332163895,-0.860711652029083,7.88836067719344,0.00150778403165321,9.74090698193425,0.157430281317895,10.0287164361515,0.443478926477916,0.453757251941003,227649671452.72,24002238723628.2,3430384743905.56,360164257981397
230,25.0007786885942,18,-1.27459620390852,10.3233545175672,-4.12458365817063,7.87087540782413,-0.533211477783236,10.0594859143742,-0.746617002045778,10.1940969409511,0.446643025269532,0.459190439321099,26061180.5610194,1568318741.55444,228184879915.669,12294285500981.8
231,28.0961804107793,20,-1.52456166601086,9.63688913045645,-1.38599120100931,8.07510051131204,0.064631978148226,10.0288929404514,0.0490372883731385,9.98559256592197,0.406664536281306,0.447940215454383,50132400342.6241,2007199956145.19,35917261068049.7,2730149232821230
232,24.6440536667985,20,-1.5195237738522,8.54382780007692,1.49094588084626,7.55011869905595,0.419694091031374,10.0987063229111,0.552188852212539,9.89437812246197,0.368889817851516,0.433011290343769,115665463.492359,6096871375.18452,456965183726.266,20443643753968.3
233,26.3154258925902,19,-1.07347129323108,10.2397861235389,-3.89061000671432,7.93404576032792,-0.203498288073785,9.89817189600309,-0.487088069458301,10.1049374963349,0.45055480017295,0.458350146017422,26479061.5393035,1198640388.10982,556039935139.85,27420449649784.4
234,25.0694195152361,18,-3.02172261265282,10.3411557261771,-5.5095874241351,8.18810870683362,-0.711969501168048,9.90462866743349,-1.46910196892944,10.242848003878,0.363766196036341,0.445265452546937,22985858.4602858,2335447020.75422,1038767795556.22,72059476974302.4
235,26.2928962168016,19,-0.370977853060713,10.350351820777,-3.84566950633277,7.58171918628999,-0.302454619523847,10.0108710864311,-0.17683114492543,10.3316082960109,0.486669908438058,0.463927302740815,10467635832.579,812857612081.355,215565698445705,22781106020818364
236,25.0664456346281,18,-2.95041427295018,10.4165607066459,-5.25104299536461,7.78717850327972,-0.796935212649119,9.83996937256504,-1.07486959576794,10.1929257529962,0.369354465033221,0.44693505855172,39222823.1204164,2657754394.46652,190340395415038,20830825072102700
237,27.8426490157859,20,-2.97418720467747,10.33027889234,-5.80634795084488,8.19832992607601,-0.87981714882845,10.009935399356,-0.823028802858294,10.3194835841527,0.368455929343525,0.448474085654169,10357713.4008424,797555669.577156,2482307459880.9,162230256563967
238,27.8529235700826,20,-2.28843052914982,10.0681817221474,-4.37208845185813,8.08143024966595,-0.638152578289889,9.94177624798445,-0.590223812923285,10.0948146110028,0.388605545690614,0.449618545741166,8388826.96202085,451656906.097729,10663614242192.2,1157455258818332
239,27.8512559163669,20,-2.58085857030881,10.2763522437782,-4.83231903698587,8.23218965671964,-0.787163958291191,10.0341025509665,-0.797034201064443,10.4166666289541,0.382458150779208,0.449474210740037,2031216719.36363,102097163324.992,3321580164570.56,238715396391298
240,27.8325767435679,20,-2.93138263265789,10.301295185312,-5.64100681768475,8.18791545912456,-0.790948691493042,9.78911241450765,-1.01534708245548,10.2511622791899,0.36540717345239,0.44464335664706,1764796.98177267,86089300.9527532,264457264170.513,14341512429282.7
241,19.6533529369916,20,0.116924813626127,8.45031816066922,3.47113781647659,5.67814527339167,0.725156050765736,10.0992612473488,1.17761997219337,9.38942762044282,0.451041506825163,0.446822955307796,1174737729.54621,120095878788.018,838322472728.001,56125005529629
242,18.2643985298089,20,-1.66399130790632,7.78612240716762,4.50841984644429,5.70539740011005,0.739270079949603,9.77935873748694,1.4251603032365,9.43548878346349,0.335706561579138,0.416550703647064,1247080955.32699,97844754867.0475,1475721783790.65,155375365641904
243,26.4534770093671,19,-3.07100899257785,10.1347435955036,-5.51500788691024,8.2540067016667,-0.653969656547389,10.0546500603121,-0.970189527931104,10.2861765421191,0.357743167678781,0.444160191877808,193949151.83661,9507038142.88704,304880750021345,33347779789906004
244,19.1075537515765,18,1.23257741126209,8.54625143933839,2.11615764669895,6.10268189041435,0.609599745799524,9.82220944632687,0.88366256472739,9.60732147408379,0.531445624506645,0.447493616548488,1846063322.63269,140002396658.329,477637601788.62,38857959226342.4
245,25.0321705855843,18,-2.4471662572779,10.1836569123003,-4.70236552203806,8.0982686607611,-0.691582594591467,9.92054214367491,-1.0564590518916,10.1913459284148,0.381844230030861,0.449105773377109,4846047.40839124,299821029.728597,21275300881568.9,1874375648480591
246,25.230028202252,19,2.27246103376021,9.95570452220955,-2.22071594914752,6.67762433078149,-0.0330116203566386,9.96512156129909,0.261123123838282,9.8703264792815,0.626922723684017,0.445594530270978,51332181.8546516,4678165238.9739,486262329432.3,17810019043651
247,21.7592424804911,20,-1.53741373809188,8.21383343406462,3.4258360954449,6.52741937859447,0.718050962029038,10.0914500812377,0.991878467779258,9.56841882736116,0.35515791116082,0.428845508352935,1700763387.64744,89543967987.2987,127914143532798,13614455800384770
248,27.8355082863594,20,-3.33651877560537,10.2169256605513,-5.86350332189253,8.05843895291454,-0.929042113496017,10.076840763223,-0.891588753599501,10.2123950300791,0.354713377380754,0.442833467646059,4603756.62279715,186698692.792528,1041874299216.36,79913948588714.5
249,27.3165093001687,20,-2.65248479165737,9.4991488509825,-1.9484807457661,8.59525775745001,-0.306499538102135,9.91303811303814,-0.211645411205234,10.0949167834466,0.345563063652423,0.435184430904325,16061139.9622404,551665758.991542,25137398192937.8,2242429063719462
250,27.8324863351166,20,-3.08427645875342,10.0806376855031,-5.42266218814635,7.94001539867432,-0.999532549346716,10.1404082123404,-1.31230895101464,10.2425617722859,0.358831951133234,0.444162345833372,2600113807.58255,275045068949.294,4171733982727005,359038693235438144
251,28.0958216174468,20,-0.780231722440319,10.0573445825335,-2.923552984103,8.02843162562092,-0.330319266789867,10.0772130025982,-0.349105729458206,9.99737369098001,0.460754802514632,0.458769704804721,225875198.943072,18475352152.1209,740752317607340,80395729911515216
252,26.4490395666099,19,-2.53295168346363,10.2234028203685,-5.47927896667334,8.14774262606925,-0.647528201324768,9.98007251722063,-0.944374413221441,10.2976413922061,0.380885476791326,0.448882156615161,10546781.4285178,528353612.800977,15237495373567.3,982316087060295
253,27.8344041019821,20,-2.51189083092655,10.2732574877758,-5.06822650203926,8.28094507891353,-0.637268869562792,10.0026984474642,-1.06062628241368,10.0674306811444,0.382263984194497,0.450428254621803,96300398882.8491,8818575263375.64,2729290420027.82,258000244867219
254,14.1527970243178,18,2.95075163024096,8.67149118902921,2.75065444994835,5.03475707864507,0.794427222794312,9.79545457909572,1.19259321458915,9.53718898498855,0.613300006224098,0.437061843114517,1655315655.90176,80118416255.9572,3092855462775.09,245225362585430
255,22.2647624988802,20,-2.85071329713106,7.70746990347808,3.65854061614855,6.96865439358755,0.579019791908901,9.94558141939042,0.7639570629588,9.73815891480889,0.280940672658312,0.395453624207771,263869250.121611,12031670278.7087,1410673462925.18,76267417772987.3
256,26.4688304673727,19,-2.40288163061954,10.0528192145219,-4.78153403969979,8.18154588910166,-0.54131363600269,10.1584257842316,-0.623748832363764,10.1233579268828,0.384149577931189,0.448887226264474,12829091.5839966,1089444059.12002,21092770931679.9,2211842097602707
257,26.8086498066929,20,-2.58753689408903,9.11087028243478,-0.809641977521785,8.40966860329485,-0.0342319201579745,10.022512593225,-0.151134057189845,9.86869304441247,0.340723349784904,0.429677434536253,378267183.656918,27239545543.6895,52771681098619,5010502510924688
258,22.0213335743038,16,-2.4707686473902,9.88410475491224,-2.68541342889327,8.37604064357314,-0.445992406136985,10.0192762180353,-0.465478865112604,10.0940567769101,0.366409348766363,0.441045213894415,601774499.583007,44107212874.3573,8790981931447.38,930257112393797
259,20.8864323831515,15,-1.9274261293844,10.080114853444,-4.86261973098758,8.00460669430812,-0.344882868355351,10.1709731311638,-0.739152942972303,10.2700279872528,0.407833972537539,0.454409200137694,1895660268.72967,120649291597.805,340988958424.247,18925697068222.2
260,19.4954922876496,14,-2.64534321731397,10.1293857472601,-4.78811671116788,8.14383327711955,-0.811403342157947,10.0626778790885,-0.755322438665288,10.1335534881599,0.377073622930523,0.44821967316973,80768442.9795978,4868348478.78302,2677656071272.86,272728069553769
261,19.290888830824,15,-1.34440197682537,8.741146501676,0.602697407896066,7.78013401243191,0.309503687627767,10.0535729237918,0.473040474193095,9.79365735682605,0.39096355591837,0.439828025306145,694686109.444525,48762099816.2002,5562524760324049,608312213980477312
262,16.745073127359,12,-2.59662083130773,10.1605247843415,-5.49070359555668,7.88759031524937,-0.476058317016723,9.9354769248865,-0.851712897067735,10.1397301108774,0.381885820680188,0.449276636355507,2557847.88379949,150380869.850077,373315870156.641,27328563117141.8
263,16.7670830060264,12,-2.71367443886038,10.2578465005519,-5.00517326274947,8.04876489891841,-0.927270018494266,10.1575338766788,-1.14880027172172,10.5993651507357,0.380256508871598,0.45035681528827,1848928009.25052,202017518563.157,1378207644427.53,94441444582433.1
264,15.000398544796,15,0.713576951046255,8.69225321610824,2.49742820463621,6.04412469183624,0.492610131098353,9.97537675493707,1.10833009022217,9.52589000387363,0.4954123376952,0.450278081688147,1155313217.08878,69177340015.8076,419771135287.531,37111566650420.9
265,20.6352590752959,15,-0.402883448754659,10.3753958812524,-3.55186730816209,7.68852439565401,-0.370602295494952,10.0306791160251,-0.35831046798889,10.1471605332775,0.488958258484601,0.462871458202854,3487708802.13295,252989985433.399,11954005662646,906338853967280
266,20.9061075940057,15,-2.96643482660797,10.4152573091083,-5.36227425784278,8.14390944886877,-0.733886718396557,10.2704706370371,-1.11282998007743,10.2174046876575,0.371434268870113,0.445990301581148,344748279.539713,18907248487.895,688985004663921,74449513456537520
267,20.6593261765008,15,-1.75589756261686,9.93273895122166,-2.52419884853896,8.22875084573543,-0.299302401175359,10.0540838757563,-0.291816484790864,9.86942324393796,0.409660256903094,0.451845385797609,28696719.3958054,1326641604.9964,5096024792510.32,352978848939297
268,19.1269717030467,14,-1.55503920996692,9.6222734725567,-1.94743844232512,8.12775341268446,0.037856240774988,9.96754980974887,-0.0769509369205846,9.92212774246625,0.405312309154877,0.448795434951644,138882703.485545,6601861207.20076,10712268785492.6,615147145356682
269,16.7594482585877,12,-2.40875652190432,10.2717789705505,-5.01154743082961,8.04655461766002,-0.721382540947963,9.95401428283904,-0.900522010687496,10.2501138350628,0.38385493074583,0.44978767775929,683890.555423936,29477224.0281613,50279990860192.2,4332861036651719
270,20.9726391607925,15,-2.60133239920743,9.99475921444502,-3.89443829001187,8.20980108967212,-0.625608216600991,10.0603161658156,-0.773665287247561,10.0053410541414,0.376885209247539,0.447118147023023,1105262953.4521,85538242082.4068,38644206810726.5,3947612055649924
271,14.7667668922594,15,-1.02302065671242,8.43054807059358,3.09651672812123,6.76180586061317,0.509678045603177,9.86404074082301,0.969489702959158,9.6823583794951,0.397076779243536,0.438293116222054,1204435991.66023,79834407390.0459,1332854346468.3,56264233282529.4
272,13.9549026827261,10,-2.58616254717618,10.0389785809259,-4.97171016486257,8.18295131811217,-0.731374034121301,9.8581113961316,-0.664906353613002,10.1543117306936,0.381079913432748,0.447469523865943,7784507.9710705,310837198.611772,98875949634977.6,10240556409067408
273,17.7511270285884,14,-1.5075044161499,8.90917232538909,0.295775708021158,7.93278847247965,0.49396157816792,9.88111882578468,0.272241208445427,9.98424291946657,0.391016701253948,0.439941988241933,1771216249.20952,139870206243.15,18383944568429.7,1836418822435976
274,20.9069295802443,15,-2.84920164140901,10.2077009793317,-5.62301757709917,8.06544129047463,-0.623393716691375,10.0387951240144,-0.966237556690784,10.3784160116395,0.368243907867356,0.446502571358944,16783280.3908657,1687865048.69952,305625633857.058,14427009331261
275,20.9091021184966,15,-2.9848488848144,10.2566695294097,-5.61411258750394,8.00637887695687,-1.00633229236322,10.1440146343754,-1.02011941740472,10.1614793741582,0.366115098393123,0.445918514025601,1959516411.50022,196947791109.161,129130729889.619,7936890256490.02
276,18.0932429993468,13,-1.91774532832703,9.98104774257725,-4.16549301228624,8.15238889044214,-0.451275049087904,10.072641474893,-0.681710535908711,10.1151390207816,0.405914220774655,0.451414984779174,6036902.19781685,433168399.918551,3870778245858.32,301277941710892
277,20.6714396477448,15,-0.948386691062989,10.2314715939702,-3.74553673657166,7.69191930559007,-0.318923590347279,10.036415202616,-0.366006074387287,10.201404492713,0.458307164486833,0.461660388952902,16387871286.8658,1039091872608.73,101705975080.663,3578109675097.25
278,12.1551683588432,15,1.1023628716927,8.45401088095953,3.18228785177086,5.3658431790176,0.907561474147844,9.82266266588016,1.27761558930554,9.42991704719594,0.505117585555894,0.44906234775293,567780539.476511,38004257550.6245,291830119738.439,25816388360513.9
279,19.1588989769152,14,0.248961064749722,9.65947839835732,-1.28341579357987,7.49849816685039,-0.181874835157548,10.1165369214303,0.284327502253572,10.0671594711168,0.507048300815184,0.455082954298802,64571598.6536829,6520364444.50919,263740368378.375,11744932219958.7
280,20.9219188046744,15,-2.78157025661048,10.193818706929,-4.83058690557518,8.01064656397297,-0.491996955664791,9.89758769871156,-0.779300016751734,10.1050083759414,0.370843130169119,0.445045354654648,2078809008.51586,134387142104.988,1204542414734.26,90712642084198.1
281,18.6188751146936,15,0.642426791349382,9.19328789705466,0.264453653740491,7.0483054353703,0.245743638545899,10.0760955372276,0.494329735280328,9.98594085920055,0.506532840433275,0.452573819539219,812716945.807438,57672957702.9312,1519053647112.83,103087276239407
282,14.2062723422273,15,2.73813352964177,8.70565540657137,1.97472546268342,5.57519031626307,0.457954366269513,9.83808755024948,0.694647981496298,9.47311296655885,0.612477848733342,0.439135641581227,4985482549.43432,308356054424.637,15417439231521.6,1097264504161223
283,15.9889861404652,12,-1.87492905070828,9.21746387436725,-0.976353316090288,8.35602237044846,0.0426032927212244,10.0253329526053,0.0395300407306387,10.0075407244082,0.372004090491715,0.439491503130814,164992263.903312,5840896318.72091,59683080398784.8,6476703578049447
284,18.2530574238025,13,-2.78249088450425,10.0933249555074,-4.19967284987511,8.24200823154937,-0.557154996917906,9.99619265729692,-0.826919394899114,10.231071106825,0.368113825458321,0.445742124018111,8421594.04612404,494083850.264924,165149351521.828,14474866580395.3
285,19.7966468502093,15,-0.950397020550155,9.54411402529222,-1.01442595945713,7.908194981303,-0.00488094471496603,9.83769444983402,0.0642526009241948,9.80525261293527,0.427725974827868,0.451856103075725,266930276.942919,11829443347.01,36156740134621.9,2789588335841770
286,14.769670218678,15,0.877439092322944,8.62827906426883,3.20297698981403,6.03126305247728,0.697473470677,9.76880489666937,0.648784811125472,9.94410822044109,0.49373830636233,0.447816494302165,109824404815.255,3110208221919.61,322108978735.891,15663527324317.2
287,21.0217392127711,15,-2.43352201444817,9.71407213464752,-3.68627288953729,8.28837261186909,-0.347300063081788,10.1378729954002,-0.458474645086975,10.0783003594168,0.371826508857303,0.443367545540614,14353847.5284306,817364646.211273,16852324374017.7,1338881292096074
288,20.9048244762715,15,-2.99623292464813,10.1874706793064,-5.05180075971959,8.17797050782386,-0.698847989273183,9.96033105370838,-0.91349384009027,10.6058140358985,0.3659911745476,0.445395315897274,190198628.617894,17924800067.4067,7228358498692.5,570641730770896
289,20.6539626288207,15,-1.80076220226169,9.83012269550965,-3.02908353952769,8.38143986522198,0.0502949347820779,9.85265695241515,-0.344203838594269,9.96406796505389,0.403664940615467,0.450995924664442,1294731231.64,96871514529.1064,55179703691198.8,4427770149382811
290,20.8835200964751,15,-2.39389224007372,10.1028733258157,-4.96431522521202,8.00324866720919,-0.87113207100628,10.0557060786481,-0.734527725641628,10.1976829668359,0.384707242799555,0.448676180614405,408233777.940439,25118963598.0156,55689774895.5928,2966840461661.47
